,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1005.3,1006.4,4.0,0.5,0.5,-7.6,-5.8,-9.9,80.0,63.0,4.6,8.1,西,14.4,西,0.1,13.0,33.0,,
2,1008.3,1009.4,4.5,1.5,1.0,-5.6,-3.9,-6.6,79.0,64.0,3.9,7.7,西北西,14.2,西北西,2.7,7.0,40.0,,
3,1007.5,1008.6,2.5,0.5,0.5,-5.9,-3.3,-9.1,80.0,68.0,2.8,5.4,西北西,9.3,西,0.3,4.0,38.0,,
4,1010.5,1011.6,0.5,0.5,0.5,-7.7,-5.5,-10.0,76.0,65.0,3.3,5.5,西南西,8.7,西南西,3.9,,36.0,,
5,1014.5,1015.6,1.0,1.0,0.5,-6.1,-3.8,-9.4,77.0,64.0,3.7,6.2,西北西,10.7,西,4.0,1.0,33.0,,
6,1018.7,1019.8,3.5,1.0,0.5,-2.6,-0.7,-5.1,75.0,65.0,5.2,9.1,北西,16.2,北北西,1.8,3.0,34.0,,
7,1025.0,1026.1,0.0,0.0,0.0,-1.6,0.1,-3.2,75.0,59.0,2.6,6.2,西北西,10.1,西北西,1.2,,29.0,,
8,1013.1,1014.2,,,,-3.3,-2.3,-6.0,77.0,68.0,2.5,5.4,南東,7.0,南東,3.4,,28.0,,
9,1012.6,1013.7,0.0,0.0,0.0,-4.4,-2.1,-8.1,72.0,54.0,3.8,8.4,北北東,11.3,北北東,3.7,1.0,28.0,,
10,1017.0,1018.1,0.0,0.0,0.0,-5.0,-0.5,-8.9,76.0,57.0,3.4,5.5,南西,7.6,西南西,2.4,,27.0,,
11,1010.6,1011.7,0.0,0.0,0.0,-2.0,0.3,-5.7,79.0,63.0,2.7,5.2,西南西,7.5,西南西,1.6,,27.0,,
12,1008.3,1009.4,0.0,0.0,0.0,-2.4,0.8,-6.9,85.0,53.0,1.9,4.4,西南西,7.6,西北西,3.2,2.0,29.0,,
13,1011.3,1012.4,0.0,0.0,0.0,-4.9,-1.0,-7.4,85.0,56.0,2.2,3.7,西北西,6.7,西,3.2,6.0,34.0,,
14,1019.2,1020.3,1.5,1.5,0.5,-5.9,-2.4,-7.6,86.0,73.0,2.7,9.0,北北東,11.6,北北西,1.9,4.0,37.0,,
15,1020.1,1021.2,0.5,0.5,0.5,-6.8,-4.0,-10.9,86.0,71.0,1.6,3.9,南西,4.7,南西,3.0,2.0,37.0,,
16,1015.5,1016.6,0.0,0.0,0.0,-6.0,-2.7,-9.1,82.0,54.0,2.7,6.0,北,8.3,西,4.5,1.0,35.0,,
17,1015.3,1016.4,0.5,0.5,0.5,-5.5,-1.9,-9.4,78.0,52.0,2.5,6.5,西南西,10.9,西南西,5.2,3.0,35.0,,
18,1018.5,1019.6,0.5,0.5,0.5,-5.1,-1.4,-8.7,79.0,52.0,2.3,4.3,北北東,5.7,北北東,4.4,,32.0,,
19,1014.2,1015.3,0.0,0.0,0.0,-5.7,-2.3,-9.9,81.0,61.0,2.4,4.8,南西,6.7,南南東,6.2,,31.0,,
20,1008.1,1009.2,0.0,0.0,0.0,-3.6,-0.4,-7.0,87.0,73.0,2.4,5.4,南西,6.8,南西,0.0,,30.0,,
21,1014.8,1015.9,4.0,1.0,0.5,-4.7,-2.8,-7.7,77.0,63.0,3.9,7.5,北北西,12.3,北北西,1.5,7.0,37.0,,
22,1018.6,1019.7,5.0,2.0,0.5,-1.8,1.8,-7.0,78.0,50.0,3.3,7.8,西,12.5,西,3.5,8.0,41.0,,
23,1019.0,1020.1,0.0,0.0,0.0,-2.8,-0.1,-6.1,71.0,50.0,2.5,5.4,西北西,9.4,西北西,5.0,,40.0,,
24,1015.3,1016.4,4.5,1.0,0.5,-5.9,-2.7,-8.3,76.0,53.0,4.5,8.1,西北西,15.2,西北西,0.6,7.0,45.0,,
25,1023.9,1025.0,0.5,0.5,0.5,-9.4,-7.7,-11.2,66.0,54.0,5.3,8.8,西北西,16.1,西,2.5,,43.0,,
26,1022.7,1023.8,0.0,0.0,0.0,-7.3,-3.6,-13.9,65.0,48.0,4.2,8.4,西,13.8,西北西,6.9,,42.0,,
27,1025.6,1026.7,0.0,0.0,0.0,-5.0,-1.2,-10.0,65.0,46.0,3.2,6.7,北,10.3,西北西,4.7,,40.0,,
28,1027.3,1028.4,,,,-7.3,-2.8,-13.0,78.0,50.0,2.9,6.6,南西,8.1,南西,8.9,,38.0,,
29,1018.6,1019.7,0.0,0.0,0.0,-3.2,-1.1,-7.9,87.0,78.0,1.4,3.1,北東,4.3,北東,0.6,,38.0,,
30,1005.5,1006.6,17.5,2.5,0.5,-1.5,-0.9,-2.5,96.0,91.0,10.4,17.0,北北東,23.4,北北東,0.0,19.0,52.0,,
31,1006.9,1008.0,5.0,1.0,0.5,-3.1,-2.5,-3.7,93.0,90.0,13.2,17.6,北北東,24.3,北北東,0.0,9.0,58.0,,
