,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1023.5,1024.3,12.5,4.0,2.5,3.4,6.6,0.2,80.0,67.0,3.5,7.3,西,15.3,西南西,0.2,1.0,2.0,,
2,1023.2,1024.0,12.5,9.0,3.0,4.2,6.3,3.4,90.0,72.0,1.9,4.7,北西,7.7,西北西,0.0,,,,
3,1018.2,1019.0,3.0,1.0,1.0,5.9,9.5,2.6,79.0,56.0,2.9,6.3,北北西,12.8,北西,0.8,,,,
4,1017.4,1018.2,11.5,6.0,2.5,5.3,7.1,2.4,65.0,42.0,3.8,9.5,北,14.3,北,1.0,,,,
5,1025.7,1026.6,1.5,1.0,1.0,5.0,6.3,2.9,58.0,44.0,4.2,8.8,北北西,16.4,北北西,0.2,,,,
6,1028.5,1029.3,0.0,0.0,0.0,4.9,9.9,2.0,70.0,38.0,2.5,3.9,北東,6.0,北北東,1.8,,,,
7,1020.5,1021.3,15.5,4.0,1.5,4.5,8.1,0.4,86.0,58.0,2.0,4.3,南南西,7.1,東南東,0.0,,,,
8,1000.1,1000.9,33.5,8.0,2.5,10.9,15.7,6.3,83.0,58.0,7.6,13.9,南西,25.1,南南西,1.3,,,,
9,1013.7,1014.5,9.0,3.0,1.0,7.5,10.4,4.6,69.0,49.0,3.0,8.5,北西,15.4,西北西,2.9,,,,
10,1017.9,1018.7,1.5,1.5,0.5,5.7,9.2,1.8,71.0,42.0,3.5,7.6,北東,12.0,北,4.7,,,,
11,1014.4,1015.2,13.0,6.0,3.0,5.2,11.4,0.7,81.0,44.0,3.7,11.2,南西,18.4,南西,4.5,,,,
12,1010.6,1011.4,11.5,3.0,1.0,5.4,8.4,2.8,87.0,65.0,2.0,4.5,北東,7.7,北東,0.1,,,,
13,1012.9,1013.7,17.0,4.5,1.5,5.7,9.0,3.1,79.0,52.0,3.6,8.2,北北東,12.3,北,0.6,,,,
14,1019.0,1019.8,6.5,2.0,1.5,5.4,10.0,1.7,85.0,55.0,3.0,6.9,北東,10.8,南南西,2.1,,,,
15,1018.9,1019.7,10.0,4.5,1.0,5.0,6.7,2.8,78.0,44.0,4.3,13.6,北,19.7,北,0.2,,,,
16,1022.7,1023.5,8.0,2.5,1.5,2.8,5.1,1.4,89.0,58.0,2.3,4.9,西南西,9.4,西,0.0,,,,
17,1020.2,1021.1,1.5,1.5,0.5,3.7,7.0,-0.2,78.0,57.0,3.9,7.2,北北東,10.8,北東,0.4,,,,
18,1015.4,1016.2,0.0,0.0,0.0,4.6,7.5,-0.4,64.0,40.0,4.1,7.8,北北東,11.3,北東,1.9,,,,
19,1013.9,1014.7,5.5,4.5,2.0,5.0,8.4,0.2,71.0,44.0,4.3,10.5,西南西,17.1,西南西,2.7,,,,
20,1014.0,1014.8,6.0,1.0,1.0,6.7,8.6,4.7,71.0,49.0,4.6,9.7,西南西,20.5,西南西,1.0,,,,
21,1025.4,1026.2,2.5,1.0,0.5,3.9,6.2,0.7,63.0,42.0,4.5,9.2,北北西,17.2,北北西,1.8,,,,
22,1026.4,1027.2,0.0,0.0,0.0,3.8,9.2,-1.3,75.0,44.0,2.6,4.5,南南西,5.2,南南西,1.9,,,,
23,1020.3,1021.1,2.0,1.0,0.5,8.4,10.4,6.3,90.0,80.0,2.1,5.7,北東,8.6,北北東,0.0,,,,
24,1026.3,1027.1,2.5,2.5,1.5,6.3,11.4,3.7,74.0,47.0,4.1,7.8,北北東,12.7,北,1.5,,,,
25,1030.6,1031.5,,,,3.3,6.8,-0.5,62.0,39.0,3.1,6.0,北,9.5,北北東,5.4,,,,
26,1027.2,1028.1,,,,5.2,9.7,0.1,66.0,47.0,3.8,6.6,北北東,9.9,北東,6.4,,,,
27,1021.7,1022.5,1.0,1.0,0.5,5.9,9.1,0.2,64.0,47.0,5.2,10.6,北東,16.3,北東,0.0,,,,
28,1009.7,1010.5,20.0,2.5,1.0,9.7,12.6,7.4,83.0,63.0,3.6,8.0,北東,13.1,北東,0.3,,,,
29,1004.8,1005.6,10.5,2.0,1.0,9.7,13.6,7.7,89.0,70.0,2.6,5.3,南西,8.4,南西,1.2,,,,
30,1002.4,1003.2,27.5,11.0,4.0,7.5,9.5,3.7,81.0,56.0,5.1,8.8,南南西,15.4,北北西,0.0,,,,
31,1011.1,1011.9,3.0,1.5,1.0,4.6,5.9,2.2,64.0,46.0,4.3,8.3,北北西,14.5,北北西,1.1,,,,
