,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,992.8,1010.8,5.0,1.0,0.5,-7.2,-5.4,-9.1,81.0,61.0,4.8,8.8,南西,13.6,南西,1.2,17.0,31.0,雪時々曇,雪
2,995.1,1013.0,2.0,0.5,0.5,-5.6,-4.3,-7.1,82.0,70.0,4.6,8.5,西南西,13.1,西南西,0.5,2.0,31.0,雪一時曇,雪一時曇
3,992.9,1010.8,2.5,1.0,0.5,-4.9,-2.6,-8.1,84.0,68.0,4.4,8.6,西北西,12.9,西,0.1,10.0,32.0,雪一時曇,雪
4,995.3,1013.4,3.0,1.0,0.5,-7.8,-5.2,-10.3,87.0,73.0,2.5,5.4,南西,7.7,西南西,1.6,2.0,32.0,雪,雪時々曇
5,1000.0,1018.3,3.0,1.0,0.5,-8.5,-4.2,-13.9,88.0,75.0,2.3,6.2,西,8.7,西,3.3,6.0,33.0,雪一時晴,雪時々曇
6,1004.1,1022.2,1.0,0.5,0.5,-5.2,-1.8,-11.2,86.0,70.0,3.1,8.0,西北西,14.3,西,0.4,1.0,31.0,雪,曇一時雪
7,1008.9,1027.0,,0.0,,-4.7,-1.1,-11.9,84.0,63.0,1.1,2.8,北北東,4.3,北北東,1.3,,28.0,曇後晴,晴後曇一時霧
8,995.9,1014.1,0.0,0.0,0.0,-9.5,-6.4,-13.1,89.0,81.0,0.8,3.4,北,5.1,北,0.0,,26.0,曇一時雪,曇後一時晴
9,995.7,1013.9,0.0,0.0,0.0,-9.0,-2.2,-14.5,82.0,59.0,1.9,6.1,北北西,8.5,北北西,5.5,,24.0,曇一時雪後晴,晴後一時曇
10,1002.2,1020.7,0.0,0.0,0.0,-12.1,-5.2,-17.6,84.0,65.0,0.7,2.3,北,3.4,北北西,7.4,,24.0,晴一時曇,曇後一時雪
11,996.1,1014.3,0.5,0.5,0.5,-9.1,-5.4,-15.2,90.0,81.0,0.7,3.2,南東,4.0,南東,0.0,3.0,26.0,雪一時曇,曇後一時雪
12,992.9,1010.7,0.0,0.0,0.0,-4.4,-0.7,-9.5,88.0,74.0,1.7,4.4,南南東,5.1,南南東,1.1,2.0,26.0,雪時々曇後一時晴,晴後曇一時雪
