,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1025.8,1026.3,0.0,0.0,0.0,5.3,8.0,2.7,71.0,52.0,1.9,6.8,南西,9.4,南西,0.0,,,,
2,1024.2,1024.7,,,,6.0,11.2,2.4,78.0,50.0,1.2,6.0,西,9.4,西,2.5,,,,
3,1020.3,1020.8,0.5,0.5,0.5,7.5,11.0,5.0,76.0,55.0,1.6,4.9,南西,7.3,南西,0.9,,,,
4,1018.0,1018.5,6.5,1.5,1.5,7.1,11.1,4.5,85.0,63.0,2.5,8.7,北,16.4,北北西,1.5,,,,
5,1026.9,1027.4,0.5,1.0,0.5,6.7,9.3,4.7,66.0,47.0,4.6,10.9,北北東,17.0,北東,1.4,,,,
6,1028.5,1029.0,,,,5.7,10.3,0.6,71.0,45.0,2.0,5.6,北北西,8.9,北北東,5.1,,,,
7,1020.3,1020.8,6.5,2.5,1.0,6.2,13.6,2.6,91.0,83.0,2.7,6.7,西,10.9,西南西,0.0,,,,
8,1005.2,1005.7,9.0,6.0,2.5,13.3,17.4,8.3,70.0,43.0,4.6,10.5,西南西,18.0,西,3.2,,,,
9,1015.5,1016.0,2.0,1.0,0.5,8.3,11.6,6.1,84.0,64.0,2.0,5.7,西北西,11.3,西,1.4,,,,
10,1018.8,1019.3,8.5,2.5,1.0,6.5,9.5,3.2,85.0,59.0,2.7,8.7,北北東,13.1,西北西,4.2,,,,
11,1016.2,1016.7,,,,5.7,11.0,2.8,90.0,72.0,1.4,3.7,西南西,4.9,西,5.6,,,,
12,1011.4,1011.9,0.5,0.5,0.5,5.9,10.5,2.7,92.0,68.0,1.2,4.9,北西,6.6,北西,0.5,,,,
13,1015.6,1016.1,,,,5.1,10.5,1.3,79.0,45.0,1.5,4.3,西,7.7,西南西,3.0,,,,
14,1021.0,1021.5,,,,4.9,9.1,0.9,75.0,54.0,1.8,5.2,西南西,6.5,西南西,2.0,,,,
15,1020.8,1021.3,8.0,5.0,3.0,4.3,9.5,1.4,89.0,62.0,2.1,9.8,北北西,15.2,北北西,1.4,,,,
16,1022.7,1023.2,0.0,0.0,0.0,4.8,10.5,2.0,88.0,53.0,1.2,3.3,西,6.3,西南西,3.4,,,,
17,1018.1,1018.6,0.5,0.5,0.5,6.5,11.0,2.6,79.0,49.0,2.6,7.9,北北東,11.3,北東,3.2,,,,
18,1014.9,1015.4,,,,8.2,9.9,6.6,56.0,45.0,6.4,10.0,北,15.4,北北東,3.3,,,,
19,1016.0,1016.5,,,,5.5,10.2,0.1,71.0,43.0,1.5,4.6,西,7.7,北西,3.5,,,,
20,1017.2,1017.7,0.0,0.0,0.0,7.5,11.6,3.8,67.0,50.0,2.2,5.7,北北東,7.8,北北西,2.0,,,,
21,1026.0,1026.5,10.0,2.0,1.0,4.9,8.3,2.5,90.0,69.0,2.4,10.0,北,13.2,北北東,1.4,,,,
22,1027.2,1027.7,0.0,0.0,0.0,5.0,7.9,1.1,84.0,67.0,2.3,4.8,西南西,6.6,西南西,1.4,,,,
23,1020.2,1020.7,10.0,2.5,1.0,8.7,11.1,6.2,96.0,84.0,0.9,3.2,南西,4.3,南南西,0.0,,,,
24,1026.0,1026.5,2.0,1.0,0.5,9.6,12.8,7.3,82.0,56.0,3.8,10.0,北,14.2,北,0.2,,,,
25,1029.1,1029.6,,,,7.1,8.2,5.5,62.0,55.0,4.4,7.7,北,11.5,北,0.1,,,,
26,1025.4,1025.9,,,,8.2,12.2,4.1,68.0,44.0,3.0,8.7,北東,11.9,北東,4.5,,,,
27,1018.6,1019.1,7.5,5.0,1.5,8.1,10.7,5.7,72.0,53.0,3.4,8.6,北東,12.5,北北東,0.0,,,,
28,1008.8,1009.3,10.5,3.0,1.0,9.9,15.1,5.7,90.0,60.0,1.6,5.6,北東,8.1,北東,0.0,,,,
29,1008.2 ),1008.7 ),8.0 ),2.5 ),1.0 ),9.3 ),12.8 ),6.3 ),88 ),61 ),1.7 ),6.5 ),西南西 ),10.6 ),西南西 ),1.9 ],-- ),-- ),,
30,1007.4,1007.9,21.0,5.5,1.5,6.2,10.0,4.1,90.0,74.0,2.4,6.2,西,11.6,西,1.1,,,,
31,1013.3,1013.8,4.0,1.0,0.5,4.3,7.7,3.2,83.0,63.0,3.4,9.5,北西,17.6,北西,2.6,,,,
