,降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,平均風速 (m/s),最大風速 (m/s),最大風向,最大瞬間風速 (m/s),最大瞬間風速風向,最多風向,日照時間 (h),降雪合計 (cm),最深積雪 (cm)
1,4.5,1.0,0.5,,,,,,,,,,,,
2,0.5,0.5,0.5,,,,,,,,,,,,
3,10.5,2.0,0.5,,,,,,,,,,,,
4,4.5,1.5,0.5,,,,,,,,,,,,
5,2.0,0.5,0.5,,,,,,,,,,,,
6,0.0,0.0,0.0,,,,,,,,,,,,
7,40.0,7.0,1.5,,,,,,,,,,,,
8,41.5,9.0,3.5,,,,,,,,,,,,
9,4.0,2.0,0.5,,,,,,,,,,,,
10,1.0,1.0,0.5,,,,,,,,,,,,
11,0.0,0.0,0.0,,,,,,,,,,,,
12,1.0,0.5,0.5,,,,,,,,,,,,
13,8.5,1.5,0.5,,,,,,,,,,,,
14,1.0,0.5,0.5,,,,,,,,,,,,
15,4.0,1.5,0.5,,,,,,,,,,,,
16,0.0,0.0,0.0,,,,,,,,,,,,
17,0.0,0.0,0.0,,,,,,,,,,,,
18,0.5,0.5,0.5,,,,,,,,,,,,
19,2.5,1.0,0.5,,,,,,,,,,,,
20,3.0,1.0,0.5,,,,,,,,,,,,
21,1.0,0.5,0.5,,,,,,,,,,,,
22,2.0,1.5,0.5,,,,,,,,,,,,
23,27.5,4.5,1.0,,,,,,,,,,,,
24,0.0,0.0,0.0,,,,,,,,,,,,
25,0.0,0.0,0.0,,,,,,,,,,,,
26,0.5,0.5,0.5,,,,,,,,,,,,
27,5.0,2.0,0.5,,,,,,,,,,,,
28,21.0,7.0,1.5,,,,,,,,,,,,
29,9.5,7.0,2.0,,,,,,,,,,,,
30,1.5,0.5,0.5,,,,,,,,,,,,
31,0.0,0.0,0.0,,,,,,,,,,,,
