,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1004.9,1006.9,2.0,1.0,0.5,-6.9,-4.9,-8.9,67.0,53.0,5.6,9.4,西南西,15.8,西南西,6.7,2.0,12.0,,
2,1007.7,1009.7,0.5,0.5,0.5,-5.1,-3.5,-6.2,75.0,59.0,4.3,7.5,西,12.8,西,2.8,1.0,9.0,,
3,1006.7,1008.7,0.0,0.0,0.0,-5.5,-2.1,-13.4,75.0,60.0,4.0,7.6,北西,12.2,西南西,2.9,3.0,10.0,,
4,1009.5,1011.6,,,,-8.9,-4.2,-15.7,75.0,50.0,3.2,5.5,西南西,8.9,西,6.3,,10.0,,
5,1013.5,1015.6,0.0,0.0,0.0,-6.1,-2.9,-12.0,70.0,56.0,3.9,5.9,西南西,9.9,西南西,6.0,,9.0,,
6,1017.4,1019.5,0.0,0.0,0.0,-2.7,-0.6,-5.7,71.0,59.0,5.3,8.6,西北西,14.3,西北西,2.1,,9.0,,
7,1024.1,1026.1,0.0,0.0,0.0,-2.1,0.0,-5.6,78.0,58.0,2.5,4.7,西北西,7.8,西北西,2.5,,8.0,,
8,1012.1,1014.1,0.0,0.0,0.0,-4.2,-2.1,-8.4,81.0,71.0,2.3,4.1,北北東,6.2,北北東,3.0,,8.0,,
9,1011.4,1013.4,0.0,0.0,0.0,-4.6,-2.0,-9.1,75.0,61.0,3.4,5.4,北,8.6,北北西,1.6,1.0,9.0,,
10,1016.1,1018.2,0.0,0.0,0.0,-5.0,-0.1,-10.1,75.0,60.0,2.7,4.4,南西,6.2,西,3.8,1.0,9.0,,
11,1010.0,1012.0,,,,-2.2,3.0,-9.9,77.0,53.0,2.7,5.1,東南東,7.4,東南東,3.0,,9.0,,
12,1007.4,1009.4,0.0,0.0,0.0,-1.9,1.1,-4.8,91.0,74.0,1.7,5.3,南西,8.7,南西,1.8,3.0,11.0,,
13,1010.4,1012.4,0.0,0.0,0.0,-6.3,-1.9,-12.6,85.0,55.0,2.0,3.9,南西,5.5,西南西,1.7,1.0,12.0,,
14,1018.2,1020.3,1.0,0.5,0.5,-6.0,-1.6,-12.3,85.0,58.0,3.0,6.7,南西,11.9,西南西,4.5,5.0,15.0,,
15,1019.1,1021.2,0.0,0.0,0.0,-6.9,-3.5,-10.5,87.0,71.0,2.1,3.8,南西,4.4,南西,2.2,,15.0,,
16,1014.6,1016.7,0.5,0.5,0.5,-6.3,-1.9,-11.5,80.0,51.0,2.4,4.6,西南西,7.9,西南西,4.0,,13.0,,
17,1014.5,1016.5,0.0,0.0,0.0,-6.8,-1.0,-12.9,85.0,55.0,2.1,5.0,西南西,7.6,西北西,1.2,,12.0,,
18,1017.6,1019.7,0.0,0.0,0.0,-6.4,-0.8,-12.4,78.0,55.0,2.7,5.1,南西,6.7,西南西,5.2,,12.0,,
19,1013.3,1015.4,,,,-7.4,-2.4,-13.4,85.0,67.0,2.1,3.4,南西,4.0,南西,7.0,,12.0,,
20,1007.2,1009.2,0.0,0.0,0.0,-5.4,-1.7,-11.2,90.0,75.0,1.5,3.3,南西,4.0,北西,0.0,1.0,12.0,,
21,1013.8,1015.8,1.0,0.5,0.5,-5.5,-3.1,-13.2,83.0,69.0,3.5,6.0,西北西,10.1,北北西,1.0,3.0,14.0,,
22,1018.2,1020.2,0.0,0.0,0.0,-2.4,1.2,-12.1,81.0,60.0,2.4,5.6,西南西,9.5,西南西,4.0,1.0,14.0,,
23,1018.0,1020.1,0.0,0.0,0.0,-2.9,-0.1,-9.1,79.0,60.0,2.4,5.2,北北西,8.7,北北西,3.1,,13.0,,
24,1014.4,1016.5,1.5,0.5,0.5,-6.7,-1.5,-11.6,76.0,54.0,3.7,7.2,西北西,13.7,西北西,1.8,1.0,13.0,,
25,1022.7,1024.8,0.0,0.0,0.0,-9.3,-7.1,-11.5,65.0,51.0,4.7,7.5,西北西,12.8,北西,4.1,,13.0,,
26,1022.0,1024.1,0.0,0.0,0.0,-7.9,-4.2,-15.4,66.0,44.0,4.3,7.4,西南西,13.0,西南西,8.3,,13.0,,
27,1024.6,1026.7,0.0,0.0,0.0,-6.0,-1.6,-11.3,78.0,45.0,3.5,6.2,西北西,10.7,北西,3.9,,12.0,,
28,1026.3,1028.4,,,,-8.3,-2.3,-13.5,82.0,65.0,2.7,4.9,南西,5.7,南西,8.9,,13.0,,
29,1017.5,1019.5,,,,-5.1,-2.1,-10.8,88.0,75.0,2.0,4.4,南西,5.2,南西,0.1,,12.0,,
30,1003.1,1005.1,18.5,3.0,1.0,-1.3,-0.8,-3.4,97.0,85.0,6.4,11.2,北北東,17.0,北東,0.0,24.0,35.0,,
31,1004.7,1006.7,11.5,1.5,0.5,-2.5,-1.1,-3.6,96.0,91.0,8.4,12.6,北北東,18.0,北北東,0.0,13 ],45 ],,
