,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,992.7,1021.8,,,,1.9,9.2,-3.7,64.0,32.0,1.4,2.9,南南西,4.5,南西,8.8,,,,
2,992.7,1021.7,,,,2.6,11.9,-4.2,73.0,34.0,1.1,3.4,北東,5.2,東南東,8.8,,,,
3,988.1,1017.0,,,,3.0,12.2,-3.6,76.0,38.0,1.0,2.9,東南東,4.5,東南東,8.8,,,,
4,986.1,1014.8,0.0,0.0,0.0,3.4,11.7,-3.0,71.0,32.0,1.5,4.4,北北東,7.4,東北東,7.3,,,,
5,993.0,1022.0,,0.0,,2.9,9.1,-2.8,65.0,31.0,2.5,7.1,西北西,12.6,西,8.2,,,,
6,997.2,1026.2,,,,3.9,11.7,-2.5,59.0,30.0,1.8,4.6,北,8.2,北,8.4,,,,
7,996.3,1025.5,0.0,0.0,0.0,2.1,7.0,-2.9,83.0,54.0,1.1,3.7,北,5.8,北北東,2.1,,,,
8,975.8,1004.1,6.5,6.0,2.0,4.4,9.7,2.4,95.0,78.0,1.0,2.7,北,4.2,東南東,3.2,,,,
9,981.8,1009.9,,,,8.7,13.9,1.6,52.0,28.0,3.4,6.9,西北西,12.8,西,8.9,,,,
10,988.0,1016.7,0.0,0.0,0.0,4.4,12.8,-0.7,71.0,29.0,1.4,5.7,北北東,9.1,北北東,8.0,,,,
11,987.2,1016.1,,,,2.5,9.7,-1.4,82.0,55.0,1.0,3.1,北,5.0,北,5.0,,,,
12,982.9,1011.6,0.0,0.0,0.0,3.5,10.2,-2.5,84.0,53.0,1.1,4.1,北,6.4,北,3.8,,,,
13,983.3,1011.7,,,,5.7,13.2,-0.3,78.0,37.0,1.2,4.0,東南東,6.9,東南東,7.7,,,,
14,991.0,1019.6,,,,5.4,11.7,-0.1,76.0,48.0,1.5,4.8,東南東,7.9,東南東,6.2,,,,
15,988.4,1017.0,2.5,1.5,0.5,5.1,11.3,0.6,81.0,44.0,1.2,6.5,西北西,11.0,西,4.4,,,,
16,992.8,1021.7,,,,3.5,10.4,-1.8,65.0,27.0,1.5,4.3,東南東,6.8,南東,8.6,,,,
17,990.8,1019.6,0.0,0.0,0.0,3.7,10.1,-1.8,72.0,28.0,1.1,3.2,東,5.9,東北東,5.0,,,,
18,985.8,1014.7,6.0,1.0,0.5,1.7,3.6,0.4,97.0,80.0,0.9,2.6,東,4.0,東南東,0.0,,,,
19,985.9,1014.7,,0.0,,2.8,9.8,-2.1,87.0,48.0,1.3,4.4,東南東,6.9,東南東,8.3,,,,
20,984.3,1012.9,,,,3.5,13.4,-2.9,80.0,36.0,1.2,4.1,南東,6.0,東南東,9.0,,,,
21,992.3,1021.1,,,,3.8,10.4,-2.0,63.0,28.0,2.6,7.1,西北西,13.8,北西,9.1,,,,
22,999.5,1028.8,,,,1.3,8.7,-4.1,76.0,42.0,1.1,3.1,北,5.0,北東,7.3,,,,
23,993.0,1021.9,0.5,0.5,0.5,3.5,9.1,-1.1,89.0,65.0,0.8,2.7,南,3.5,南南西,0.7,,,,
24,994.0,1022.6,,,,6.5,14.6,1.2,81.0,46.0,1.0,3.5,北,6.5,北,4.1,,,,
25,999.1,1028.1,,,,4.2,9.2,-1.2,72.0,35.0,1.2,2.6,東北東,4.5,北東,3.6,,,,
26,997.9,1026.8,0.0,0.0,0.0,4.3,8.9,0.3,72.0,32.0,0.8,2.6,東南東,4.4,東南東,1.8,,,,
27,997.5,1026.8,9.0,3.5,1.0,1.8,5.1,-0.1,87.0,60.0,0.8,2.8,南西,4.6,南南西,0.0,4.0,4.0,,
28,991.1,1020.3,53.5,8.0,1.5,1.1,2.3,0.0,100.0,99.0,0.4,1.5,東南東,2.5,東,0.0,6.0,10.0,,
29,975.5,1003.4,25.0,6.5,2.0,8.2,18.2,1.5,86.0,47.0,1.2,3.5,西北西,6.2,西,8.2,,2.0,,
30,971.6,999.5,,,,7.3,16.8,1.2,73.0,24.0,1.5,5.6,北西,10.0,北西,7.7,,,,
31,977.7,1005.9,,,,5.8,10.6,1.5,49.0,25.0,3.7,7.4,北西,16.1,西南西,9.2,,,,
