,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1016.9,1017.4,5.0,2.0,1.0,-2.0,-0.6,-3.6,81.0,62.0,6.3,10.0,西,16.5,西南西,0.0,7.0,28.0,雪,雪、あられを伴う
2,1018.1,1018.6,1.0,0.5,0.5,-0.6,1.0,-2.5,75.0,60.0,5.0,10.7,西南西,17.4,西南西,0.1,1.0,26.0,雪後一時曇、あられを伴う,曇一時雪
3,1014.0,1014.5,0.5,0.5,0.5,0.9,3.2,-1.0,69.0,49.0,5.0,8.7,西北西,13.1,西,0.6,,22.0,雪時々曇、あられを伴う,雪時々曇
4,1014.9,1015.4,0.5,0.5,0.5,-1.5,-0.2,-2.6,74.0,58.0,3.7,6.7,西北西,12.8,西北西,0.2,4.0,22.0,雪後一時曇,曇時々雪
5,1020.5,1021.0,0.5,0.5,0.5,-1.5,0.3,-3.1,80.0,68.0,3.7,7.6,西,13.3,西北西,0.2,3.0,22.0,雪,雪後曇
6,1025.0,1025.5,0.0,0.0,0.0,0.6,2.9,-4.1,66.0,54.0,5.2,10.8,西,15.9,西,1.4,,21.0,曇時々雪後一時晴,晴
7,1025.2,1025.7,,,,-1.1,3.4,-5.7,77.0,50.0,1.9,3.6,南南西,4.4,南南西,4.9,,17.0,薄曇一時晴,曇
8,1004.4,1004.9,5.0,1.0,0.5,2.5,6.2,-1.7,84.0,70.0,3.9,8.4,北東,13.4,東北東,0.0,,16.0,雨,雨
9,1010.4,1010.9,4.5,1.5,0.5,2.0,3.5,0.9,93.0,87.0,2.3,7.8,北北東,12.1,北北東,0.0,,8.0,雨後みぞれ,曇後一時晴
10,1017.6,1018.1,,0.0,,1.3,4.0,-1.2,79.0,53.0,1.5,2.9,南東,4.0,北東,0.3,,7.0,曇,曇時々晴
11,1013.0,1013.5,7.0,2.0,0.5,1.5,7.2,-2.2,88.0,58.0,2.1,5.5,南南西,8.3,西北西,2.6,,6.0,雨時々曇一時晴、みぞれを伴う,晴一時曇、みぞれを伴う
12,1010.8,1011.3,0.0,0.0,0.0,2.1,5.0,0.6,77.0,58.0,2.8,5.4,南南西,7.5,南南西,1.6,1.0,5.0,曇,雪時々曇
13,1014.0,1014.5,0.0,0.0,0.0,0.7,3.4,-1.4,74.0,55.0,2.6,5.4,西,8.0,西,1.8,,5.0,曇時々晴一時雪,曇時々晴一時雪
14,1021.1,1021.6,1.5,1.5,1.0,-0.3,2.5,-2.4,82.0,69.0,2.1,4.0,西北西,5.8,西北西,1.0,5.0,9.0,雪時々曇一時晴,晴時々曇
15,1019.0,1019.5,0.0,0.0,0.0,0.3,4.9,-5.2,78.0,55.0,2.6,5.4,北北東,8.0,北東,5.4,1.0,7.0,曇時々晴,雪一時みぞれ
16,1019.3,1019.8,1.5,1.0,0.5,0.1,2.7,-1.3,74.0,51.0,4.4,8.1,西南西,12.4,西,1.9,6.0,12.0,雪時々曇,雪時々晴一時曇
17,1019.4,1019.9,0.5,0.5,0.5,0.7,3.9,-0.9,72.0,46.0,4.0,7.8,西,13.1,西,3.3,2.0,9.0,雪時々曇,曇一時雪
18,1018.1,1018.6,,,,0.0,2.8,-3.5,66.0,50.0,2.8,6.1,北北東,8.9,北北東,3.6,,6.0,曇時々晴,薄曇
19,1013.6,1014.1,,,,0.3,5.6,-4.5,70.0,44.0,1.7,3.2,北北西,4.6,北,6.1,,6.0,晴後曇,曇後一時雪、みぞれを伴う
20,1009.1,1009.6,5.5,1.0,0.5,1.3,3.6,-0.5,89.0,75.0,3.3,6.7,西南西,11.9,西南西,1.1,5.0,8.0,みぞれ時々雪一時雨、あられを伴う,雪、あられを伴う
