,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1026.6,1027.1,0.5,0.5,0.5,5.7,7.7,2.8,79.0,60.0,1.6,5.1,西南西,8.3,南西,0.0,,,,
2,1024.8,1025.3,0.0,0.0,0.0,7.8,11.3,4.4,74.0,53.0,1.6,4.5,西南西,8.1,西南西,2.3,,,,
3,1021.1,1021.6,,,,9.2,12.3,5.3,67.0,48.0,2.4,5.9,西南西,10.2,西南西,1.9,,,,
4,1019.4,1019.9,5.5,5.0,3.5,8.3,12.5,4.7,69.0,45.0,2.8,6.8,西,17.3,北北西,3.9,,,,
5,1028.1,1028.6,0.0,0.5,0.0,7.7,10.2,5.0,63.0,47.0,1.7,4.7,北北西,13.2,北北東,0.8,,,,
6,1028.1,1028.6,,0.0,0.0,7.4,10.4,3.6,73.0,50.0,1.7,4.8,東,8.3,東,0.8,,,,
7,1016.4,1016.9,11.0,4.5,1.5,10.7,15.4,7.1,87.0,65.0,1.3,3.5,東南東,7.2,南東,0.0,,,,
8,1007.1,1007.6,13.0,6.0,2.0,12.0,17.2,8.9,74.0,60.0,6.1,12.8,西南西,24.0,南西,1.5,,,,
9,1016.7,1017.2,9.0,4.0,2.5,9.0,11.5,6.6,74.0,48.0,2.8,6.1,西南西,11.4,西,1.5,,,,
10,1019.7,1020.2,0.5,3.5,0.5,8.2,11.4,3.3,67.0,38.0,1.7,4.1,北北西,8.2,北西,3.4,,,,
11,1015.9,1016.4,,,,6.4,13.7,1.2,80.0,50.0,1.3,5.4,西,9.4,西北西,6.5,,,,
12,1011.9,1012.4,3.5,2.0,0.5,6.1,9.0,3.6,90.0,71.0,1.4,3.7,西北西,6.4,北西,0.1,,,,
13,1016.8,1017.3,1.0,0.5,0.5,7.3,9.8,5.3,60.0,45.0,3.7,8.0,西南西,14.3,南西,2.8,,,,
14,1020.8,1021.3,0.5,0.5,0.5,6.7,9.8,5.1,76.0,59.0,1.8,4.4,南西,8.0,西,1.3,,,,
15,1022.5,1023.0,16.5,7.0,2.0,5.5,7.5,4.4,85.0,66.0,2.5,7.4,西北西,14.6,西北西,0.3,,,,
16,1022.8,1023.3,1.0,0.5,0.5,5.9,10.7,3.6,81.0,46.0,1.2,4.1,南西,6.6,南西,4.2,,,,
17,1018.3,1018.8,9.0,5.5,1.5,7.3,11.3,3.3,77.0,37.0,1.7,6.4,東北東,12.7,北東,4.5,,,,
18,1016.4,1016.9,0.0,0.0,0.0,8.1,9.9,4.0,62.0,47.0,3.0,5.3,北東,10.8,北東,3.4,,,,
19,1016.2,1016.7,0.0,0.0,0.0,6.4,9.1,2.8,76.0,47.0,1.7,5.0,西南西,10.4,西南西,1.1,,,,
20,1018.0,1018.5,0.0,0.0,0.0,7.9,10.4,5.7,62.0,47.0,3.0,5.8,西南西,10.5,南西,0.5,,,,
21,1026.3,1026.8,0.0,0.0,0.0,7.4,9.6,2.6,62.0,41.0,2.5,5.4,西,10.6,北,1.4,,,,
22,1025.6,1026.1,1.5,1.0,0.5,6.7,11.5,1.4,78.0,55.0,0.8,2.7,西南西,3.9,西南西,0.6,,,,
23,1019.9,1020.4,15.5,4.5,1.0,10.4,12.0,8.3,97.0,90.0,0.8,2.3,東,4.9,北東,0.0,,,,
24,1026.8,1027.3,0.0,0.0,0.0,10.2,13.2,7.7,77.0,55.0,3.0,6.9,北東,12.6,北東,0.6,,,,
25,1028.9,1029.4,,,,8.2,9.7,7.1,61.0,49.0,3.6,5.0,東,11.0,東,0.7,,,,
26,1025.4,1025.9,,,,9.5,12.5,5.0,64.0,50.0,2.7,5.3,東北東,11.7,東北東,5.5,,,,
27,1016.4,1016.9,11.0,3.5,1.5,9.4,10.6,8.4,74.0,59.0,5.8,7.8,東北東,17.9,東,0.0,,,,
28,1009.3,1009.8,18.0,3.5,1.0,9.2,11.3,7.4,94.0,84.0,1.5,5.7,東北東,11.9,北東,0.0,,,,
29,1010.5,1011.0,4.0,1.0,0.5,10.0,12.0,7.5,73.0,60.0,3.3,5.3,北西,12.6,北北西,3.5,,,,
30,1009.7,1010.2,11.5,3.5,1.5,7.2,9.1,5.2,74.0,60.0,3.2,5.2,北北西,12.4,北西,1.0,,,,
31,1016.2,1016.7,2.0,0.5,0.5,5.4,7.6,3.5,59.0,42.0,3.5,6.1,北北西,14.4,北西,1.3,,,,
