,降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,平均風速 (m/s),最大風速 (m/s),最大風向,最大瞬間風速 (m/s),最大瞬間風速風向,最多風向,日照時間 (h),降雪合計 (cm),最深積雪 (cm)
1,0.0,0.0,0.0,4.8,13.2,-0.5,2.2,4.1,西北西,5.8,西北西,北西,8.5,,
2,0.0,0.0,0.0,6.6,14.2,1.1,2.8,4.6,北西,6.7,北西,北西,8.5,,
3,0.0,0.0,0.0,8.3,15.9,3.5,2.7,5.3,西北西,8.9,西北西,北西,8.4,,
4,0.0,0.0,0.0,8.2,16.1,1.9,2.2,4.4,西北西,10.5,北北西,北西,8.5,,
5,0.0,0.0,0.0,6.9,14.3,2.5,2.1,3.7,北西,7.3,東南東,北西,8.2,,
6,0.0,0.0,0.0,7.5,13.8,1.6,2.4,4.3,北北西,6.5,北北西,北西,4.4,,
7,0.5,0.5,0.5,9.9,11.3,8.3,2.1,3.4,北西,5.2,北西,北西,0.0,,
8,14.0,9.5,3.5,13.9,17.5,10.6,3.9,9.4,西北西,18.4,西北西,北西,6.7,,
9,0.0,0.0,0.0,11.3,17.5,5.9,1.6,3.7,北北西,9.1,西,北西,8.5,,
10,0.0,0.0,0.0,9.2,15.2,5.0,2.1,3.8,北西,6.2,南,北西,8.5,,
11,0.0,0.0,0.0,8.7,15.5,4.8,2.7,4.2,北北西,6.5,北北西,北北西,5.2,,
12,0.5,0.5,0.5,9.1,12.8,6.5,1.6,3.3,北北西,5.7,北北西,北北西,0.7,,
13,0.0,0.0,0.0,7.6,13.7,3.3,1.6,4.6,西北西,8.6,西北西,北西,8.7,,
14,4.0,2.5,1.0,5.2,10.4,0.8,2.2,4.3,北西,7.0,西北西,北西,0.9,,
15,0.0,0.0,0.0,5.6,10.9,1.6,2.9,5.9,西北西,10.6,西北西,北西,8.6,,
16,0.0,0.0,0.0,6.0,9.6,2.0,2.2,4.3,西北西,6.4,西北西,北西,0.6,,
17,3.0,1.0,0.5,6.0,7.2,4.9,1.6,3.1,北西,5.0,北西,北西,0.0,,
18,0.0,0.0,0.0,7.2,15.2,1.9,2.3,3.7,北西,6.8,北西,北西,8.6,,
19,0.0,0.0,0.0,7.6,15.0,2.3,2.2,4.0,北西,6.9,西,北北西,7.7,,
20,0.0,0.0,0.0,7.8,13.3,4.2,2.0,5.0,北西,10.8,西北西,北西,5.9,,
21,0.0,0.0,0.0,7.9 ),14.4 ),3.0 ),2.0 ),4.2 ),北北西 ),7.6 ),北北西 ),北西 ),7.7 ),,
22,5.5,1.5,0.5,8.2,12.2,3.9,2.2,3.6,北北西,5.8,北西,北西,0.5,,
23,17.5,6.0,2.0,13.1,18.5,9.3,2.2,4.0,北西,5.8,西北西,北西,3.8,,
24,0.0,0.0,0.0,13.7,17.5,10.8,1.9,4.9,西北西,7.2,西北西,北西,0.0,,
25,10.5,4.5,1.0,11.4,14.7,9.1,1.1,2.8,南,4.5,南東,北西,0.0,,
26,7.5,3.5,1.0,10.6,14.5,8.3,1.3,3.0,北西,4.3,北北西,北西,0.5,,
27,101.5,12.5,3.0,10.9,15.3,7.8,3.6,11.1,東南東,23.5,東南東,北西,0.0,,
28,33.0,18.5,5.0,13.9,16.8,10.2,2.8,6.9,東南東,14.4,東,北西,0.0,,
29,0.0,0.0,0.0,11.8,16.6,6.1,2.8,6.1,西北西,10.3,西北西,北西,8.6,,
30,0.0,0.0,0.0,9.1,15.6,3.4,2.2,5.0,北西,9.6,西北西,北西,8.7,,
31,0.0,0.0,0.0,7.1,10.7,1.8,3.3,7.0,西北西,12.7,西,北西,8.8,,
