,降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,平均風速 (m/s),最大風速 (m/s),最大風向,最大瞬間風速 (m/s),最大瞬間風速風向,最多風向,日照時間 (h),降雪合計 (cm),最深積雪 (cm)
1,5.0,2.5,1.5,-0.1,3.0,-1.8,1.2 ],2.9 ],南 ],7.7 ],南 ],南南東 ],1.2,1.0,3.0
2,2.0,0.5,0.5,0.6,2.1,-0.2,0.9 ],2.9 ],南 ],5.4 ],南南西 ],南 ],0.1,0.0,0.0
3,6.5,2.5,1.0,0.8,3.2,-0.2,0.7 ],2.9 ],南南東 ],4.3 ],南 ],南南東 ],0.5,0.0,0.0
4,1.0,0.5,0.5,0.9,3.6,-0.7,1.5 ),3.2 ),南南東 ),8.0 ),南 ),南南東 ),0.9,0.0,0.0
5,3.0,1.0,0.5,1.3,3.1,-0.9,1.8 ),3.7 ),南南西 ),10.4 ),北北東 ),南 ),1.0,6.0,4.0
6,0.0,0.0,0.0,2.5,4.7,0.4,1.8,3.6,南,7.7,南西,南,0.6,0.0,0.0
7,5.0,1.5,0.5,0.8,4.3,-1.9,0.3 ],1.3 ],南南東 ],1.9 ],南南東 ],南東 ],1.6,0.0,0.0
8,18.5,4.5,1.0,3.2,7.8,0.7,0.5 ),2.9 ),南 ),6.2 ),南南西 ),南 ),0.3,0.0,0.0
9,9.5,4.5,1.0,4.2,8.1,1.1,2.0,5.3,南南西,12.5,南,南,1.4,0.0,0.0
10,1.0,0.5,0.5,2.0,5.4,0.0,0.4,2.6,北西,6.4,西北西,西北西,0.7,0.0,0.0
11,4.0,2.5,1.0,2.6,9.0,-1.0,0.8,4.5,南南東,7.1,南南東,南南東,6.6,0.0,0.0
12,0.0,0.0,0.0,3.0,7.5,0.7,0.4,2.0,南,3.5,西北西,南南東,3.7,0.0,0.0
13,6.0,1.5,0.5,1.8,6.1,0.0,0.7 ),1.9 ),北東 ),3.8 ),北東 ),南南東 ),2.0,0.0,0.0
14,0.0,0.5,0.0,2.0,4.7,-0.3,0.4 ],2.2 ],東北東 ],3.9 ],東北東 ],北 ],0.6,0.0,0.0
15,13.0,4.5,1.0,1.5,3.9,0.0,0.6,3.1,南南東,6.9,南南西,南,0.2,5.0,4.0
16,3.0,0.5,0.5,0.6,1.7,-0.2,0.3 ],2.3 ],南 ],3.8 ],南 ],南南東 ],0.3,0.0,0.0
17,0.0,0.0,0.0,1.1,5.2,-1.1,0.8,3.0,東北東,6.3,北北東,南,4.8,0.0,0.0
18,0.0,0.0,0.0,0.6,3.3,-1.1,0.5,1.9,南,2.9,南,南,0.0,0.0,0.0
19,0.0,0.0,0.0,1.6,5.7,-0.4,0.7,4.4,南南東,7.9,南南東,南南東,1.6,0.0,0.0
20,19.0,2.5,1.0,1.5,3.9,-0.1,0.6 ),3.0 ),南 ),5.5 ),東南東 ),南 ),0.0,0.0,0.0
21,12.0,4.5,1.5,0.2,2.9,-1.8,1.2 ),4.2 ),北 ),12.6 ),南南西 ),南,0.0,2.0,2.0
22,0.0,0.0,0.0,-0.1,3.4,-2.9,0.4,2.2,南南東,3.7,南南東,南南東,6.0,0.0,0.0
23,0.5,0.5,0.5,2.3,5.0,-0.2,0.2,1.3,南,2.2,南南東,南南西,0.0,0.0,0.0
24,4.0,1.5,0.5,3.4,7.8,0.5,0.9,3.2,北北西,10.2,北,南南西,0.7,0.0,0.0
25,0.5,0.5,0.5,0.9,4.0,-1.5,0.9,3.0,南南西,6.9,西北西,西北西,6.2,0.0,0.0
26,0.0,0.0,0.0,1.1,6.8,-2.1,0.7,3.1,東北東,5.9,北北東,北,6.9,0.0,0.0
27,0.0,0.0,0.0,1.2,3.9,-2.0,0.7,2.7,北,5.6,北,北,0.0,0.0,0.0
28,1.0,0.5,0.5,4.1,6.8,0.8,1.8,3.0,北北東,6.7,北東,北,0.0,0.0,0.0
29,30.0,6.5,2.0,4.9,6.8,3.9,0.6,2.7,北,5.9,北,北北西,0.0,0.0,0.0
30,10.5,2.0,1.0,4.4,7.8,2.4,1.5,5.3,南,9.9,南,南,1.3,0.0,0.0
31,7.5,2.5,0.5,1.4,2.9,0.1,1.6,3.7,南,10.1,南,南南西,1.1,0.0,0.0
