,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1012.2,1013.2,0.5,0.5,0.5,-4.7,-1.8,-6.7,56.0,41.0,3.6,7.5,西,13.1,西,7.1,,,,
2,1014.0,1015.0,0.0,0.0,0.0,-3.3,-1.3,-5.1,64.0,48.0,2.9,7.4,西北西,12.9,北西,2.5,,,,
3,1011.1,1012.1,0.0,0.0,0.0,-2.1,0.7,-5.9,61.0,47.0,2.9,7.4,西北西,11.7,西北西,3.6,,,,
4,1012.8,1013.8,,,,-5.7,-0.3,-10.3,64.0,31.0,2.4,5.9,西北西,9.8,西,8.1,,,,
5,1017.5,1018.5,,,,-6.2,0.9,-11.8,67.0,34.0,2.6,6.0,北西,9.9,西北西,6.7,,,,
6,1021.8,1022.8,0.0,0.0,0.0,-1.7,1.7,-7.8,61.0,39.0,3.1,7.1,北北西,12.9,北西,4.6,,,,
7,1024.7,1025.7,0.0,0.0,0.0,-0.6,2.8,-3.2,74.0,58.0,3.6,6.0,北北東,9.6,北東,6.8,,,,
8,1009.4,1010.4,3.5,1.0,0.5,-1.6,0.8,-3.6,82.0,65.0,3.7,7.3,北,11.9,北,0.0,7.0,7.0,,
9,1010.6,1011.6,0.0,0.0,0.0,-2.8,0.5,-5.1,70.0,54.0,5.3,9.4,北,14.5,北,8.3,,7.0,,
10,1017.8,1018.8,,,,-3.3,1.8,-7.5,63.0,38.0,2.7,5.4,北,7.7,北,8.9,,5.0,,
11,1011.8,1012.8,2.0,2.0,1.0,-1.4,4.3,-6.5,81.0,51.0,2.2,6.7,南東,10.8,南東,4.1,3.0,7.0,,
12,1009.8,1010.8,,,,-3.1,2.4,-7.9,83.0,53.0,1.9,4.1,北北東,6.1,北北東,2.3,,5.0,,
13,1012.9,1013.9,,,,-4.7,0.3,-8.7,72.0,44.0,1.8,4.4,西北西,6.5,西,4.1,,5.0,,
14,1020.2,1021.2,0.0,0.0,0.0,-5.3,0.3,-10.2,79.0,57.0,1.7,3.4,北北東,5.3,北北東,4.0,,5.0,,
15,1019.4,1020.4,,,,-4.7,0.9,-11.0,75.0,50.0,2.6,4.4,北,7.3,北北東,6.7,,5.0,,
16,1017.4,1018.4,,,,-3.8,1.4,-7.2,77.0,40.0,2.1,6.1,北北東,9.5,北北東,4.9,,5.0,,
17,1017.7,1018.7,,,,-4.4,1.3,-9.4,75.0,40.0,2.1,6.0,西,9.8,西北西,6.9,,5.0,,
18,1018.6,1019.6,,,,-5.3,0.4,-11.7,70.0,48.0,2.3,5.8,北北東,10.3,北北東,8.7,,5.0,,
19,1014.1,1015.1,0.0,0.0,0.0,-2.9,1.1,-8.5,78.0,64.0,1.9,5.0,南東,6.9,南東,6.6,,5.0,,
20,1007.7,1008.7,6.0,1.0,1.0,-0.8,1.0,-3.9,91.0,80.0,2.8,6.2,北,9.2,北,0.0,11.0,15.0,,
21,1016.7,1017.7,,,,-4.0,1.3,-8.5,75.0,44.0,2.2,6.6,北西,10.3,北北西,7.4,,15.0,,
22,1022.7,1023.7,0.5,0.5,0.5,-1.6,3.0,-9.7,79.0,51.0,2.7,5.9,南西,8.8,南西,5.2,,13.0,,
23,1020.0,1021.0,0.5,0.5,0.5,0.0,3.9,-5.8,75.0,48.0,2.2,5.4,北北東,10.0,北東,8.5,,10.0,,
24,1019.5,1020.5,0.0,0.0,0.0,-4.3,1.7,-8.0,70.0,40.0,2.9,7.3,北北西,12.0,北西,4.0,,8.0,,
25,1026.5,1027.5,,0.0,,-5.3,-1.8,-10.1,55.0,40.0,2.9,8.0,西,12.2,西,5.9,,8.0,,
26,1025.6,1026.7,0.0,0.0,0.0,-6.5,-2.9,-10.7,76.0,60.0,1.9,4.3,東北東,6.9,東北東,4.6,,8.0,,
27,1026.0,1027.0,0.0,0.0,0.0,-3.3,2.4,-9.2,69.0,51.0,2.6,6.6,北北東,10.8,北北東,7.0,,8.0,,
28,1026.4,1027.4,,,,-1.3,2.4,-5.8,74.0,67.0,4.4,9.2,東南東,13.5,東南東,3.1,,8.0,,
29,1014.9,1015.9,6.5,1.5,1.0,0.8,1.9,-1.4,87.0,62.0,3.3,8.0,東南東,12.1,東南東,0.0,4.0,11.0,,
30,996.0,997.0,2.0,0.5,0.5,2.5,4.1,1.4,78.0,65.0,7.4,11.7,北,21.4,北,0.2,1.0,10.0,,
31,999.6,1000.6,0.0,0.0,0.0,1.1,2.3,-0.6,66.0,62.0,7.3,10.1,北,17.7,北,0.0,,5.0,,
