,降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,平均風速 (m/s),最大風速 (m/s),最大風向,最大瞬間風速 (m/s),最大瞬間風速風向,最多風向,日照時間 (h),降雪合計 (cm),最深積雪 (cm)
1,4.0,1.5,0.5,-6.0,-4.5,-7.8,5.4,7.7,西南西,15.8,西,西,1.0,,
2,4.5,2.0,1.0,-4.4,-2.7,-5.6,4.6,7.9,西,16.3,西,西,0.1,,
3,6.5,1.0,0.5,-3.5,-1.8,-6.8,3.6,6.4,西,12.9,西,西,0.0,,
4,9.5,2.0,0.5,-7.5,-3.4,-12.7,0.8 ),3.6 ),西 ),6.5 ),西北西 ),北北西 ),0.3,,
5,4.0,1.5,1.0,-8.6,-3.8,-14.0,0.9 ],4.0 ],北北西 ],8.4 ],西北西 ],北北西 ],0.2,,
6,0.0,0.0,0.0,-3.6,-0.6,-8.6,2.2,5.5,北西,10.8,西北西,北西,2.2,,
7,0.0,0.0,0.0,-5.1,0.5,-11.0,1.5,3.7,北北西,5.7,東,北北西,1.8,,
8,0.0,0.0,0.0,-6.5,-1.5,-13.6,0.8,4.1,北北西,6.6,北北西,北北西,0.0,,
9,0.0,0.0,0.0,-5.7,-0.6,-11.0,1.9,3.7,北北西,6.2,北,北北西,8.3,,
10,0.0,0.0,0.0,-8.8,-1.6,-14.2,1.0,3.7,北北西,4.9,北北西,北北西,8.5,,
11,0.5,0.5,0.5,-5.1,-0.2,-12.0,0.5,3.2,北北西,4.2,北北西,北北西,0.6,,
12,0.5,0.5,0.5,-3.2,0.2,-6.9,1.0,3.8,西北西,7.3,西北西,西北西,0.9,,
13,2.5,1.5,1.0,-4.0,-1.0,-6.6,1.0 ),5.0 ),西南西 ),7.8 ),西 ),西 ),1.3,,
14,3.5,1.0,0.5,-5.5,-2.6,-7.4,0.4 ],2.0 ],南南西 ],3.1 ],南南東 ],南 ],0.6,,
15,0.0,0.0,0.0,-6.8,-1.7,-10.4,0.5,2.6,北北西,3.2,北北西,北北西,4.0,,
16,4.0,1.5,0.5,-5.4,-2.3,-7.9,0.9 ),2.8 ),西北西 ),5.2 ),西 ),南 ),0.9,,
17,11.0,2.0,1.0,-6.0,-3.0,-10.8,0.9 ),3.4 ),西北西 ),8.8 ),西 ),南 ),0.0,,
18,0.5,0.5,0.5,-7.7,-1.4,-13.4,0.8 ],3.3 ],北北西 ],4.3 ],北北西 ],北北西 ],7.1,,
19,0.0,0.0,0.0,-8.0,0.5,-15.3,0.5,3.0,北北西,4.0,北,北北西,3.4,,
20,6.5,1.5,0.5,-2.8,0.4,-6.4,0.8,2.3,南西,4.0,北西,北北西,0.6,,
21,4.0,1.0,0.5,-4.4,-2.1,-8.2,1.7,5.2,北北西,9.9,北北西,北北西,0.4,,
22,1.0,1.0,0.5,-2.9,0.8,-8.5,1.4,5.1,南,7.9,南,南,3.7,,
23,0.0,0.5,0.0,-3.5,1.3,-9.4,1.5,3.5,西,6.1,西,北北西,8.2,,
24,3.0,1.5,0.5,-6.3,-1.6,-10.5,2.9,7.3,西北西,15.5,西,北西,0.4,,
25,1.0,0.5,0.5,-6.5,-5.1,-9.2,3.4,6.0,西北西,12.3,北西,北西,2.1,,
26,0.5,0.5,0.5,-8.0,-3.8,-11.6,0.9,2.5,西北西,5.0,北西,南,3.9,,
27,0.0,0.0,0.0,-4.1,0.9,-12.4,1.7,4.5,北北西,10.2,北西,北北西,6.3,,
28,0.0,0.0,0.0,-7.7,-0.2,-16.1,0.9,3.0,北北西,3.9,北北西,北北西,7.7,,
29,0.0,0.0,0.0,-1.4,4.0,-6.7,0.9,3.5,北北西,5.3,東北東,北西,0.0,,
30,0.0,0.0 ),0.0 ),1.9,4.3,0.3,3.2,4.9,北北西,9.1,北北東,北北西,0.9,,
31,0.0,0.0,0.0,0.6,2.9,-2.0,3.2,5.3,北北西,9.6,北北西,北北西,0.0,,
