,現地平均気圧 (hPa),海面平均気圧 (hPa),降水量合計 (mm),最大1時間降水量 (mm),最大10分間降水量 (mm),平均気温,最高気温,最低気温,日平均湿度 (%),最小湿度 (%),平均風速 (m/s),最大風速 (m/s),最大風速の風向,最大瞬間風速 (m/s),最大瞬間風速風向,日照時間 (h),降雪合計 (cm),最深積雪,天気概況昼,天気概況夜
1,1017.6,1021.1,,,,2.4,9.0,-3.0,64.0,36.0,1.5,3.4,南南西,5.6,南南西,5.9,,,,
2,1017.7,1021.1,,,,3.1,12.0,-3.8,74.0,36.0,1.3,2.8,北北西,4.7,北西,9.0,,,,
3,1012.9,1016.4,,,,3.6,12.7,-3.0,75.0,37.0,1.4,2.7,南南西,4.2,西,9.4,,,,
4,1010.8,1014.2,0.0,0.0,0.0,4.7,12.7,-3.0,67.0,28.0,2.1,6.0,北西,11.6,北西,7.2,,,,
5,1017.8,1021.3,0.0,0.0,0.0,2.8,9.8,-2.6,73.0,32.0,2.0,6.1,北西,11.9,北西,9.4,,,,
6,1022.2,1025.7,,,,3.4,10.5,-4.9,65.0,32.0,1.7,3.5,北西,6.4,東北東,8.9,,,,
7,1021.5,1024.9,4.5,1.5,0.5,3.9,9.4,-2.1,81.0,55.0,1.7,3.3,東北東,6.2,東北東,1.2,,,,
8,1000.2,1003.6,6.0,5.0,1.5,5.1,7.5,3.0,100.0,96.0,1.6,4.8,東北東,10.5,北東,0.2,,,,
9,1005.1,1008.4,,,,10.0,14.9,5.1,53.0,34.0,3.3,8.3,西,16.4,西,9.6,,,,
10,1012.7,1016.1,0.0,0.0,0.0,5.8,11.3,0.7,72.0,48.0,1.8,4.0,東,7.1,東北東,5.8,,,,
11,1011.9,1015.4,,,,3.9,9.8,0.1,81.0,55.0,1.3,2.9,北西,4.7,北西,1.5,,,,
12,1007.8,1011.2,0.5,0.5,0.5,4.3,8.6,-1.9,89.0,58.0,1.4,3.0,北,4.9,北,1.4,,,,
13,1008.3,1011.7,,,,7.4,12.8,1.6,78.0,47.0,1.6,3.5,東北東,7.0,東北東,9.0,,,,
14,1016.1,1019.5,,,,7.1,13.0,1.2,77.0,39.0,1.5,2.9,北北西,5.0,北北西,8.5,,,,
15,1012.8,1016.2,7.5,3.5,1.0,6.0,9.3,0.6,90.0,71.0,1.9,4.0,北東,7.5,北北東,2.2,,,,
16,1017.8,1021.2,,,,4.7,10.0,-0.8,63.0,36.0,1.7,3.9,北西,6.9,北西,7.7,,,,
17,1015.7,1019.1,0.0,0.0,0.0,5.7,11.0,1.5,68.0,45.0,1.8,3.2,東,5.9,東北東,4.3,,,,
18,1009.9,1013.3,0.0,0.0,0.0,4.7,6.7,2.7,67.0,52.0,3.0,5.6,北,10.9,北北東,0.0,,,,
19,1011.1,1014.5,,,,4.7,10.1,-1.8,68.0,39.0,1.6,3.8,南南東,6.6,南南東,8.9,,,,
20,1008.6,1012.0,,,,5.6,14.9,-2.0,68.0,28.0,1.9,4.1,西北西,7.8,西,9.6,,,,
21,1016.9,1020.3,,,,4.6,11.3,-1.6,58.0,23.0,2.6,7.2,北西,15.4,西,9.6,,,,
22,1024.8,1028.3,0.0,0.0,0.0,2.6,6.4,-3.2,68.0,50.0,1.5,2.6,北北西,4.3,北北西,0.0,,,,
23,1017.8,1021.2,1.5,0.5,0.5,5.0,8.4,1.5,92.0,76.0,1.3,2.5,北,4.7,北北東,0.0,,,,
24,1018.6,1021.9,,,,8.3,14.7,3.5,88.0,61.0,1.3,3.2,南南西,5.1,南南西,6.1,,,,
25,1024.5,1027.9,,,,4.7,8.9,-0.5,67.0,36.0,1.4,3.3,東北東,5.8,東南東,1.4,,,,
26,1023.4,1026.9,0.0,0.0,0.0,3.8,7.1,0.3,81.0,60.0,1.4,3.1,西北西,5.3,西北西,0.3,,,,
27,1022.5,1025.9,2.5,1.5,0.5,4.2,7.0,-0.5,72.0,53.0,2.0,3.7,北北東,8.2,北北東,0.0,,,,
28,1014.2,1017.6,37.5,5.5,1.5,6.4,11.7,1.3,99.0,95.0,2.7,4.3,東北東,9.1,東北東,0.0,,,,
29,998.3,1001.5,71.5,26.5,15.0,12.0,17.5,7.5,84.0,55.0,2.8,6.0,東,12.7,東北東,5.7,,,,
30,995.2,998.5,,,,10.3,17.1,4.5,66.0,31.0,2.1,4.6,西南西,8.4,西南西,9.9,,,,
31,1001.2,1004.6,,,,6.8,11.8,2.2,48.0,26.0,3.6,8.2,西,16.4,西北西,9.6,,,,
